year;month;state;type_of_producer;energy_source;generation_mwh;date
2021;4;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/04/2021
2021;4;DC;Combined Heat and Power, Commercial Power;Other Biomass;5209;01/04/2021
2021;4;DC;Electric Generators, Independent Power Producers;Total;1355;01/04/2021
2021;4;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1355;01/04/2021
2021;5;DC;Total Electric Power Industry;Total;18110;01/05/2021
2021;5;DC;Total Electric Power Industry;Natural Gas;10618;01/05/2021
2021;5;DC;Total Electric Power Industry;Petroleum;3;01/05/2021
2021;5;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2170;01/05/2021
2021;5;DC;Total Electric Power Industry;Other Biomass;5319;01/05/2021
2021;5;DC;Combined Heat and Power, Commercial Power;Total;15940;01/05/2021
2021;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;10618;01/05/2021
2021;5;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/05/2021
2021;5;DC;Combined Heat and Power, Commercial Power;Other Biomass;5319;01/05/2021
2021;5;DC;Electric Generators, Independent Power Producers;Total;2170;01/05/2021
2021;5;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2170;01/05/2021
2021;6;DC;Total Electric Power Industry;Total;20030;01/06/2021
2021;6;DC;Total Electric Power Industry;Natural Gas;13454;01/06/2021
2021;6;DC;Total Electric Power Industry;Petroleum;4;01/06/2021
2021;6;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1933;01/06/2021
2021;6;DC;Total Electric Power Industry;Other Biomass;4639;01/06/2021
2021;6;DC;Combined Heat and Power, Commercial Power;Total;18097;01/06/2021
2021;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;13454;01/06/2021
2021;6;DC;Combined Heat and Power, Commercial Power;Petroleum;4;01/06/2021
2021;6;DC;Combined Heat and Power, Commercial Power;Other Biomass;4639;01/06/2021
2021;6;DC;Electric Generators, Independent Power Producers;Total;1933;01/06/2021
2021;6;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1933;01/06/2021
2021;7;DC;Total Electric Power Industry;Total;21178;01/07/2021
2021;7;DC;Total Electric Power Industry;Natural Gas;14513;01/07/2021
2021;7;DC;Total Electric Power Industry;Petroleum;3;01/07/2021
2021;7;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2056;01/07/2021
2021;7;DC;Total Electric Power Industry;Other Biomass;4606;01/07/2021
2021;7;DC;Combined Heat and Power, Commercial Power;Total;19122;01/07/2021
2021;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;14513;01/07/2021
2021;7;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/07/2021
2021;7;DC;Combined Heat and Power, Commercial Power;Other Biomass;4606;01/07/2021
2021;7;DC;Electric Generators, Independent Power Producers;Total;2056;01/07/2021
2021;7;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2056;01/07/2021
2021;8;DC;Total Electric Power Industry;Total;19594;01/08/2021
2021;8;DC;Total Electric Power Industry;Natural Gas;13462;01/08/2021
2021;8;DC;Total Electric Power Industry;Petroleum;3;01/08/2021
2021;8;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1906;01/08/2021
2021;8;DC;Total Electric Power Industry;Other Biomass;4223;01/08/2021
2021;8;DC;Combined Heat and Power, Commercial Power;Total;17688;01/08/2021
2021;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;13462;01/08/2021
2021;8;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/08/2021
2021;8;DC;Combined Heat and Power, Commercial Power;Other Biomass;4223;01/08/2021
2021;8;DC;Electric Generators, Independent Power Producers;Total;1906;01/08/2021
2021;8;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1906;01/08/2021
2021;9;DC;Total Electric Power Industry;Total;19122;01/09/2021
2021;9;DC;Total Electric Power Industry;Natural Gas;12960;01/09/2021
2021;9;DC;Total Electric Power Industry;Petroleum;2;01/09/2021
2021;9;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1845;01/09/2021
2021;9;DC;Total Electric Power Industry;Other Biomass;4315;01/09/2021
2021;9;DC;Combined Heat and Power, Commercial Power;Total;17277;01/09/2021
2021;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;12960;01/09/2021
2021;9;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/09/2021
2021;9;DC;Combined Heat and Power, Commercial Power;Other Biomass;4315;01/09/2021
2021;9;DC;Electric Generators, Independent Power Producers;Total;1845;01/09/2021
2021;9;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1845;01/09/2021
2021;10;DC;Total Electric Power Industry;Total;15864;01/10/2021
2021;10;DC;Total Electric Power Industry;Natural Gas;9425;01/10/2021
2021;10;DC;Total Electric Power Industry;Petroleum;2;01/10/2021
2021;10;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1646;01/10/2021
2021;10;DC;Total Electric Power Industry;Other Biomass;4791;01/10/2021
2021;10;DC;Combined Heat and Power, Commercial Power;Total;14218;01/10/2021
2021;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;9425;01/10/2021
2021;10;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/10/2021
2021;10;DC;Combined Heat and Power, Commercial Power;Other Biomass;4791;01/10/2021
2021;10;DC;Electric Generators, Independent Power Producers;Total;1646;01/10/2021
2021;10;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1646;01/10/2021
2021;11;DC;Total Electric Power Industry;Total;17113;01/11/2021
2021;11;DC;Total Electric Power Industry;Natural Gas;10585;01/11/2021
2021;11;DC;Total Electric Power Industry;Petroleum;2;01/11/2021
2021;11;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1481;01/11/2021
2021;11;DC;Total Electric Power Industry;Other Biomass;5044;01/11/2021
2021;11;DC;Combined Heat and Power, Commercial Power;Total;15632;01/11/2021
2021;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;10585;01/11/2021
2021;11;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/11/2021
2021;11;DC;Combined Heat and Power, Commercial Power;Other Biomass;5044;01/11/2021
2021;11;DC;Electric Generators, Independent Power Producers;Total;1481;01/11/2021
2021;11;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1481;01/11/2021
2021;12;DC;Total Electric Power Industry;Total;16282;01/12/2021
2021;12;DC;Total Electric Power Industry;Natural Gas;9815;01/12/2021
2021;12;DC;Total Electric Power Industry;Petroleum;3;01/12/2021
2021;12;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1172;01/12/2021
2021;12;DC;Total Electric Power Industry;Other Biomass;5292;01/12/2021
2021;12;DC;Combined Heat and Power, Commercial Power;Total;15110;01/12/2021
2021;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;9815;01/12/2021
2021;12;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/12/2021
2021;12;DC;Combined Heat and Power, Commercial Power;Other Biomass;5292;01/12/2021
2021;12;DC;Electric Generators, Independent Power Producers;Total;1172;01/12/2021
2021;12;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1172;01/12/2021
2022;1;DC;Total Electric Power Industry;Total;11959;01/01/2022
2022;1;DC;Total Electric Power Industry;Natural Gas;5493;01/01/2022
2022;1;DC;Total Electric Power Industry;Petroleum;2;01/01/2022
2022;1;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1289;01/01/2022
2022;1;DC;Total Electric Power Industry;Other Biomass;5176;01/01/2022
2022;1;DC;Combined Heat and Power, Commercial Power;Total;10671;01/01/2022
2022;1;DC;Combined Heat and Power, Commercial Power;Natural Gas;5493;01/01/2022
2022;1;DC;Combined Heat and Power, Commercial Power;Petroleum;2;01/01/2022
2022;1;DC;Combined Heat and Power, Commercial Power;Other Biomass;5176;01/01/2022
2022;1;DC;Electric Generators, Independent Power Producers;Total;1268;01/01/2022
2022;1;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1268;01/01/2022
2022;1;DC;Electric Generators, Electric Utilities;Total;21;01/01/2022
2022;1;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;21;01/01/2022
2022;2;DC;Total Electric Power Industry;Total;10587;01/02/2022
2022;2;DC;Total Electric Power Industry;Natural Gas;4724;01/02/2022
2022;2;DC;Total Electric Power Industry;Petroleum;1;01/02/2022
2022;2;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1451;01/02/2022
2022;2;DC;Total Electric Power Industry;Other Biomass;4411;01/02/2022
2022;2;DC;Combined Heat and Power, Commercial Power;Total;9135;01/02/2022
2022;2;DC;Combined Heat and Power, Commercial Power;Natural Gas;4724;01/02/2022
2022;2;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/02/2022
2022;2;DC;Combined Heat and Power, Commercial Power;Other Biomass;4411;01/02/2022
2022;2;DC;Electric Generators, Independent Power Producers;Total;1428;01/02/2022
2022;2;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1428;01/02/2022
2022;2;DC;Electric Generators, Electric Utilities;Total;23;01/02/2022
2022;2;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;23;01/02/2022
2022;3;DC;Total Electric Power Industry;Total;16109;01/03/2022
2022;3;DC;Total Electric Power Industry;Natural Gas;8707;01/03/2022
2022;3;DC;Total Electric Power Industry;Petroleum;3;01/03/2022
2022;3;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1867;01/03/2022
2022;3;DC;Total Electric Power Industry;Other Biomass;5532;01/03/2022
2022;3;DC;Combined Heat and Power, Commercial Power;Total;14242;01/03/2022
2022;3;DC;Combined Heat and Power, Commercial Power;Natural Gas;8707;01/03/2022
2022;3;DC;Combined Heat and Power, Commercial Power;Petroleum;3;01/03/2022
2022;3;DC;Combined Heat and Power, Commercial Power;Other Biomass;5532;01/03/2022
2022;3;DC;Electric Generators, Independent Power Producers;Total;1837;01/03/2022
2022;3;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1837;01/03/2022
2022;3;DC;Electric Generators, Electric Utilities;Total;30;01/03/2022
2022;3;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;30;01/03/2022
2022;4;DC;Total Electric Power Industry;Total;15177;01/04/2022
2022;4;DC;Total Electric Power Industry;Natural Gas;7972;01/04/2022
2022;4;DC;Total Electric Power Industry;Petroleum;1;01/04/2022
2022;4;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2158;01/04/2022
2022;4;DC;Total Electric Power Industry;Other Biomass;5047;01/04/2022
2022;4;DC;Combined Heat and Power, Commercial Power;Total;13020;01/04/2022
2022;4;DC;Combined Heat and Power, Commercial Power;Natural Gas;7972;01/04/2022
2022;4;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/04/2022
2022;4;DC;Combined Heat and Power, Commercial Power;Other Biomass;5047;01/04/2022
2022;4;DC;Electric Generators, Independent Power Producers;Total;2123;01/04/2022
2022;4;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2123;01/04/2022
2022;4;DC;Electric Generators, Electric Utilities;Total;35;01/04/2022
2022;4;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;35;01/04/2022
2022;5;DC;Total Electric Power Industry;Total;17186;01/05/2022
2022;5;DC;Total Electric Power Industry;Natural Gas;9651;01/05/2022
2022;5;DC;Total Electric Power Industry;Petroleum;1;01/05/2022
2022;5;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2427;01/05/2022
2022;5;DC;Total Electric Power Industry;Other Biomass;5107;01/05/2022
2022;5;DC;Combined Heat and Power, Commercial Power;Total;14759;01/05/2022
2022;5;DC;Combined Heat and Power, Commercial Power;Natural Gas;9651;01/05/2022
2022;5;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/05/2022
2022;5;DC;Combined Heat and Power, Commercial Power;Other Biomass;5107;01/05/2022
2022;5;DC;Electric Generators, Independent Power Producers;Total;2392;01/05/2022
2022;5;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2392;01/05/2022
2022;5;DC;Electric Generators, Electric Utilities;Total;35;01/05/2022
2022;5;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;35;01/05/2022
2022;6;DC;Total Electric Power Industry;Total;13899;01/06/2022
2022;6;DC;Total Electric Power Industry;Natural Gas;6655;01/06/2022
2022;6;DC;Total Electric Power Industry;Petroleum;1;01/06/2022
2022;6;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2436;01/06/2022
2022;6;DC;Total Electric Power Industry;Other Biomass;4806;01/06/2022
2022;6;DC;Combined Heat and Power, Commercial Power;Total;11463;01/06/2022
2022;6;DC;Combined Heat and Power, Commercial Power;Natural Gas;6655;01/06/2022
2022;6;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/06/2022
2022;6;DC;Combined Heat and Power, Commercial Power;Other Biomass;4806;01/06/2022
2022;6;DC;Electric Generators, Independent Power Producers;Total;2400;01/06/2022
2022;6;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2400;01/06/2022
2022;6;DC;Electric Generators, Electric Utilities;Total;35;01/06/2022
2022;6;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;35;01/06/2022
2022;7;DC;Total Electric Power Industry;Total;14109;01/07/2022
2022;7;DC;Total Electric Power Industry;Natural Gas;7351;01/07/2022
2022;7;DC;Total Electric Power Industry;Petroleum;1;01/07/2022
2022;7;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2258;01/07/2022
2022;7;DC;Total Electric Power Industry;Other Biomass;4499;01/07/2022
2022;7;DC;Combined Heat and Power, Commercial Power;Total;11852;01/07/2022
2022;7;DC;Combined Heat and Power, Commercial Power;Natural Gas;7351;01/07/2022
2022;7;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/07/2022
2022;7;DC;Combined Heat and Power, Commercial Power;Other Biomass;4499;01/07/2022
2022;7;DC;Electric Generators, Independent Power Producers;Total;2225;01/07/2022
2022;7;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2225;01/07/2022
2022;7;DC;Electric Generators, Electric Utilities;Total;33;01/07/2022
2022;7;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;33;01/07/2022
2022;8;DC;Total Electric Power Industry;Total;13851;01/08/2022
2022;8;DC;Total Electric Power Industry;Natural Gas;7409;01/08/2022
2022;8;DC;Total Electric Power Industry;Petroleum;1;01/08/2022
2022;8;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;2111;01/08/2022
2022;8;DC;Total Electric Power Industry;Other Biomass;4330;01/08/2022
2022;8;DC;Combined Heat and Power, Commercial Power;Total;11740;01/08/2022
2022;8;DC;Combined Heat and Power, Commercial Power;Natural Gas;7409;01/08/2022
2022;8;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/08/2022
2022;8;DC;Combined Heat and Power, Commercial Power;Other Biomass;4330;01/08/2022
2022;8;DC;Electric Generators, Independent Power Producers;Total;2080;01/08/2022
2022;8;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;2080;01/08/2022
2022;8;DC;Electric Generators, Electric Utilities;Total;31;01/08/2022
2022;8;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;31;01/08/2022
2022;9;DC;Total Electric Power Industry;Total;12500;01/09/2022
2022;9;DC;Total Electric Power Industry;Natural Gas;6231;01/09/2022
2022;9;DC;Total Electric Power Industry;Petroleum;1;01/09/2022
2022;9;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1909;01/09/2022
2022;9;DC;Total Electric Power Industry;Other Biomass;4359;01/09/2022
2022;9;DC;Combined Heat and Power, Commercial Power;Total;10591;01/09/2022
2022;9;DC;Combined Heat and Power, Commercial Power;Natural Gas;6231;01/09/2022
2022;9;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/09/2022
2022;9;DC;Combined Heat and Power, Commercial Power;Other Biomass;4359;01/09/2022
2022;9;DC;Electric Generators, Independent Power Producers;Total;1881;01/09/2022
2022;9;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1881;01/09/2022
2022;9;DC;Electric Generators, Electric Utilities;Total;28;01/09/2022
2022;9;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;28;01/09/2022
2022;10;DC;Total Electric Power Industry;Total;12159;01/10/2022
2022;10;DC;Total Electric Power Industry;Natural Gas;5471;01/10/2022
2022;10;DC;Total Electric Power Industry;Petroleum;1;01/10/2022
2022;10;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1869;01/10/2022
2022;10;DC;Total Electric Power Industry;Other Biomass;4817;01/10/2022
2022;10;DC;Combined Heat and Power, Commercial Power;Total;10289;01/10/2022
2022;10;DC;Combined Heat and Power, Commercial Power;Natural Gas;5471;01/10/2022
2022;10;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/10/2022
2022;10;DC;Combined Heat and Power, Commercial Power;Other Biomass;4817;01/10/2022
2022;10;DC;Electric Generators, Independent Power Producers;Total;1842;01/10/2022
2022;10;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1842;01/10/2022
2022;10;DC;Electric Generators, Electric Utilities;Total;27;01/10/2022
2022;10;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;27;01/10/2022
2022;11;DC;Total Electric Power Industry;Total;11294;01/11/2022
2022;11;DC;Total Electric Power Industry;Natural Gas;5243;01/11/2022
2022;11;DC;Total Electric Power Industry;Petroleum;1;01/11/2022
2022;11;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1275;01/11/2022
2022;11;DC;Total Electric Power Industry;Other Biomass;4775;01/11/2022
2022;11;DC;Combined Heat and Power, Commercial Power;Total;10019;01/11/2022
2022;11;DC;Combined Heat and Power, Commercial Power;Natural Gas;5243;01/11/2022
2022;11;DC;Combined Heat and Power, Commercial Power;Petroleum;1;01/11/2022
2022;11;DC;Combined Heat and Power, Commercial Power;Other Biomass;4775;01/11/2022
2022;11;DC;Electric Generators, Independent Power Producers;Total;1257;01/11/2022
2022;11;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1257;01/11/2022
2022;11;DC;Electric Generators, Electric Utilities;Total;19;01/11/2022
2022;11;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;19;01/11/2022
2022;12;DC;Total Electric Power Industry;Total;11407;01/12/2022
2022;12;DC;Total Electric Power Industry;Natural Gas;5365;01/12/2022
2022;12;DC;Total Electric Power Industry;Petroleum;4;01/12/2022
2022;12;DC;Total Electric Power Industry;Solar Thermal and Photovoltaic;1199;01/12/2022
2022;12;DC;Total Electric Power Industry;Other Biomass;4840;01/12/2022
2022;12;DC;Combined Heat and Power, Commercial Power;Total;10208;01/12/2022
2022;12;DC;Combined Heat and Power, Commercial Power;Natural Gas;5365;01/12/2022
2022;12;DC;Combined Heat and Power, Commercial Power;Petroleum;4;01/12/2022
2022;12;DC;Combined Heat and Power, Commercial Power;Other Biomass;4840;01/12/2022
2022;12;DC;Electric Generators, Independent Power Producers;Total;1182;01/12/2022
2022;12;DC;Electric Generators, Independent Power Producers;Solar Thermal and Photovoltaic;1182;01/12/2022
2022;12;DC;Electric Generators, Electric Utilities;Total;17;01/12/2022
2022;12;DC;Electric Generators, Electric Utilities;Solar Thermal and Photovoltaic;17;01/12/2022
